CO_Embed2_Dist_tau_d_expfit_meandiff_min,CO_Embed2_Dist_tau_d_expfit_meandiff_q25,CO_Embed2_Dist_tau_d_expfit_meandiff_mean,CO_Embed2_Dist_tau_d_expfit_meandiff_q75,CO_Embed2_Dist_tau_d_expfit_meandiff_max,CO_FirstMin_ac_min,CO_FirstMin_ac_q25,CO_FirstMin_ac_mean,CO_FirstMin_ac_q75,CO_FirstMin_ac_max,CO_HistogramAMI_even_2_5_min,CO_HistogramAMI_even_2_5_q25,CO_HistogramAMI_even_2_5_mean,CO_HistogramAMI_even_2_5_q75,CO_HistogramAMI_even_2_5_max,CO_f1ecac_min,CO_f1ecac_q25,CO_f1ecac_mean,CO_f1ecac_q75,CO_f1ecac_max,CO_trev_1_num_min,CO_trev_1_num_q25,CO_trev_1_num_mean,CO_trev_1_num_q75,CO_trev_1_num_max,DN_HistogramMode_10_min,DN_HistogramMode_10_q25,DN_HistogramMode_10_mean,DN_HistogramMode_10_q75,DN_HistogramMode_10_max,DN_HistogramMode_5_min,DN_HistogramMode_5_q25,DN_HistogramMode_5_mean,DN_HistogramMode_5_q75,DN_HistogramMode_5_max,DN_OutlierInclude_n_001_mdrmd_min,DN_OutlierInclude_n_001_mdrmd_q25,DN_OutlierInclude_n_001_mdrmd_mean,DN_OutlierInclude_n_001_mdrmd_q75,DN_OutlierInclude_n_001_mdrmd_max,DN_OutlierInclude_p_001_mdrmd_min,DN_OutlierInclude_p_001_mdrmd_q25,DN_OutlierInclude_p_001_mdrmd_mean,DN_OutlierInclude_p_001_mdrmd_q75,DN_OutlierInclude_p_001_mdrmd_max,FC_LocalSimple_mean1_tauresrat_min,FC_LocalSimple_mean1_tauresrat_q25,FC_LocalSimple_mean1_tauresrat_mean,FC_LocalSimple_mean1_tauresrat_q75,FC_LocalSimple_mean1_tauresrat_max,FC_LocalSimple_mean3_stderr_min,FC_LocalSimple_mean3_stderr_q25,FC_LocalSimple_mean3_stderr_mean,FC_LocalSimple_mean3_stderr_q75,FC_LocalSimple_mean3_stderr_max,IN_AutoMutualInfoStats_40_gaussian_fmmi_min,IN_AutoMutualInfoStats_40_gaussian_fmmi_q25,IN_AutoMutualInfoStats_40_gaussian_fmmi_mean,IN_AutoMutualInfoStats_40_gaussian_fmmi_q75,IN_AutoMutualInfoStats_40_gaussian_fmmi_max,MD_hrv_classic_pnn40_min,MD_hrv_classic_pnn40_q25,MD_hrv_classic_pnn40_mean,MD_hrv_classic_pnn40_q75,MD_hrv_classic_pnn40_max,PD_PeriodicityWang_th0_01_min,PD_PeriodicityWang_th0_01_q25,PD_PeriodicityWang_th0_01_mean,PD_PeriodicityWang_th0_01_q75,PD_PeriodicityWang_th0_01_max,SB_BinaryStats_diff_longstretch0_min,SB_BinaryStats_diff_longstretch0_q25,SB_BinaryStats_diff_longstretch0_mean,SB_BinaryStats_diff_longstretch0_q75,SB_BinaryStats_diff_longstretch0_max,SB_BinaryStats_mean_longstretch1_min,SB_BinaryStats_mean_longstretch1_q25,SB_BinaryStats_mean_longstretch1_mean,SB_BinaryStats_mean_longstretch1_q75,SB_BinaryStats_mean_longstretch1_max,SB_MotifThree_quantile_hh_min,SB_MotifThree_quantile_hh_q25,SB_MotifThree_quantile_hh_mean,SB_MotifThree_quantile_hh_q75,SB_MotifThree_quantile_hh_max,SB_TransitionMatrix_3ac_sumdiagcov_min,SB_TransitionMatrix_3ac_sumdiagcov_q25,SB_TransitionMatrix_3ac_sumdiagcov_mean,SB_TransitionMatrix_3ac_sumdiagcov_q75,SB_TransitionMatrix_3ac_sumdiagcov_max,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1_min,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1_q25,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1_mean,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1_q75,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1_max,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1_min,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1_q25,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1_mean,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1_q75,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1_max,SP_Summaries_welch_rect_area_5_1_min,SP_Summaries_welch_rect_area_5_1_q25,SP_Summaries_welch_rect_area_5_1_mean,SP_Summaries_welch_rect_area_5_1_q75,SP_Summaries_welch_rect_area_5_1_max,SP_Summaries_welch_rect_centroid_min,SP_Summaries_welch_rect_centroid_q25,SP_Summaries_welch_rect_centroid_mean,SP_Summaries_welch_rect_centroid_q75,SP_Summaries_welch_rect_centroid_max,Dataset
6.072339258294889e-4,0.08720921204087081,0.128846371798258,0.16441116273638218,0.2631399897227943,2,2,10.730434782608697,21,40,1.600320181720129e-9,0.0035562533067235317,0.21849933347244643,0.4440758687758359,1.115672855193546,1.6063229612894023,1.7310368375976353,12.04802725643682,9.65559689527522,192.36270446847794,-1.140110119287255,-0.08156564459642926,-0.024256715771292733,0.06326533129884349,0.3585704955633594,-1.297641660591026,-0.031736277139490454,0.3785553384165371,0.4565456307596849,7.8486333055562545,-2.0230298540953164,-0.1414946149535139,0.5603828127756854,0.34905044747563185,15.719806975516766,-0.79684,-0.010240000000000027,0.02799826086956522,-0.0026599999999999957,0.89588,-0.8868,-0.024919999999999998,-0.037197739130434775,0.0016799999999999038,0.30008,2.462447672986949e-4,0.045454545454545456,0.11547708657821697,0.07142857142857142,1,0.3171893209639839,0.5807556226086805,0.8744860301282338,1.052964234424188,1.1559175914007727,1,1,7.9304347826086925,14,40,0.002280091203648146,0.0986039441577663,0.16273207450037133,0.17700708028321133,0.9946797871914876,0,2,45.704347826086995,69,1306,4,6,41.565217391304344,73,120,4,115,569.6173913043478,162,8528,0.32407903372885727,1.4249992524769954,1.442205356099403,1.6113375788858137,1.7892344264421443,5.304783950617284e-4,0.005492002383690077,0.027159011073452248,0.021584694207667766,0.27093333333333336,0.12,0.28,0.4041739130434783,0.62,0.88,0.12,0.3,0.37321739130434783,0.38,0.74,0.1721858860498303,0.3180492848790968,0.51686389160038,0.8399574208526698,0.9603419592921911,0.007478156340942993,0.12549880320890228,0.8190290248014733,1.3747344073433536,1.6812429435227734,Kitsune_fuzzing_val.csv
0.4436983341549249,0.56060989086912,0.6085760638056228,0.6910149286309717,0.7045084096786282,29,29,29.333333333333332,29.5,30,0.591906824527582,0.6365145357333473,0.6693708073724195,0.7081027987948383,0.7350833506505642,13.125617403127238,14.812146970892993,16.45524661300201,18.120061217939398,19.74144589722005,-0.014988710407865417,-0.014209142439778173,-0.011664223030266868,-0.010001979341467595,-0.0065743842112442625,-0.20567957126186376,0.0520734956722676,0.17384897762688856,0.3636132520712647,0.41739994153613047,-0.5884712143776762,0.028489655559349236,0.27877000603049806,0.7123906162345852,0.7793307069727957,0.059860000000000024,0.09613000000000005,0.10940666666666672,0.13418000000000008,0.13596000000000008,0.16799999999999993,0.17062,0.17545333333333332,0.17918,0.18511999999999995,0.009287925696594427,0.010893962848297214,0.06281819745442035,0.08958333333333333,0.16666666666666666,0.29846589096035636,0.317588655937889,0.3279307249769555,0.34266314198525516,0.3486148630550886,23,25.5,26.666666666666668,28.5,29,0.4314972598903956,0.5110004400176007,0.5544888462205155,0.6159846393855755,0.6414656586263451,46,47,47.333333333333336,48,48,20,20,21,21.5,23,112,113,140.33333333333334,154.5,195,1.3220278164332133,1.3465138636709348,1.3651633291691565,1.3867310855371282,1.4024622601656,1.6866250632484374e-4,0.001810169517462225,0.003449342039577031,0.005089681806203125,0.0067276870838066435,0.7,0.7,0.7,0.7,0.7,0.22,0.48,0.5666666666666667,0.74,0.74,0.9676968596728196,0.9733065830736686,0.9777899837594096,0.9828365458027046,0.9867567851308916,0.061550979113915404,0.062701464704829707,0.06397978202806784,0.06519418348514405,0.06653641667454407,LTDB_15814_val.csv
0.01423550513977894,0.01878383866163792,0.12175404487202515,0.24696087053518653,0.2769721867156231,11,11,19.2,14,48,0.004877163996842621,0.005134219571452778,0.17715669133369755,0.41418723571053806,0.45532294003530005,4.947822176180852,5.007813452574516,279.26432334610047,14.487117412704652,1366.1217009772977,0.0012135623368363848,0.004497388326309516,0.5131588464793986,0.3254599971158326,2.115419984691387,-1.4427293900320803,0.9399399835195776,0.9765146522924433,2.0890982214747877,2.1699252491989482,-1.262529023613546,-0.15857574824507736,1.6556438973316558,4.324883815504089,4.378370668218461,-0.07694382208945316,-0.04638619201726002,-0.0017882333416313788,-0.0025724006306530045,0.12559123724172272,-0.03277736287445021,0.015932287776947884,0.23899261472077005,0.28180234005476734,0.677495643515061,5.277044854881266e-4,0.0018107741059302852,0.09454318544594732,0.028985507246376812,0.42857142857142855,0.3250276020404826,0.5806391394233835,0.6087436075270931,0.6789076619496338,0.7866639741305775,5,10,15.6,13,40,0.0014937139537778516,0.07003858761047259,0.30287539936102237,0.420397493879922,0.7681838927845318,16,21,32.4,41,61,3,5,10.8,17,21,14,42,934,255,4288,0.022944391853338575,0.4645937078625243,0.9064285087568474,1.2611087002334036,1.6461486204294176,0.0047007054882458885,0.023333333333333338,0.11369931379414953,0.19112975768819923,0.32386980949800626,0.12,0.18,0.46,0.68,0.78,0.16,0.18,0.456,0.78,0.88,0.7239678490796659,0.837338620913229,0.854011949449023,0.8908023392073011,0.9651761071627956,7.669903939428711e-4,0.08053399136400147,0.16835439147046022,0.2625024623269476,0.27017236626637636,metro_traffic-volume_val.csv
0.6556582506949151,1.284008569583201,1.9123588884714868,2.5407092073597726,3.1690595262480588,3,21.75,40.5,59.25,78,0.3554755608463014,0.3979630348002141,0.44045050875412683,0.48293798270803956,0.5254254566619523,15.635328226107477,239.22188215405848,462.8084360820095,686.3949900099605,909.9815439379115,-0.009537578195901687,-0.0071516603646469635,-0.00476574253339224,-0.0023798247021375174,6.09312911720577e-6,-0.7164259893544225,-0.48949068683260555,-0.2625553843107886,-0.03562008178897169,0.19131522073284524,-0.20822432248073075,-0.1804160231029563,-0.15260772372518183,-0.12479942434740737,-0.09699112496963291,0.2956399999999999,0.4067699999999999,0.5178999999999999,0.62903,0.7401599999999999,0.1366799999999999,0.34096999999999994,0.54526,0.7495499999999999,0.95384,0.0013003901170351106,0.043658219417044626,0.08601604871705415,0.12837387801706365,0.17073170731707318,0.08724974025457781,0.1347797546077973,0.1823097689610168,0.22983978331423627,0.2773697976674558,1,10.75,20.5,30.25,40,0.5494619784791391,0.5752330093203728,0.6010040401616065,0.6267750710028401,0.6525461018440738,0,35.75,71.5,107.25,143,12,19.25,26.5,33.75,41,301,758.5,1216,1673.5,2131,1.4649365366385836,1.507401840127329,1.549867143616075,1.5923324471048206,1.634797750593566,0.0027097640483066,0.004310968869563283,0.005912173690819966,0.0075133785120766496,0.009114583333333332,0.26,0.33999999999999997,0.42,0.49999999999999994,0.58,0.38,0.47000000000000003,0.56,0.6499999999999999,0.74,0.9931697855827557,0.9939448168581064,0.9947198481334572,0.995494879408808,0.9962699106841587,0.0011504855909143068,0.014237259187564546,0.02732403278421478,0.04041080638086502,0.05349757997751526,MITDB_200_val.csv
0.0016392457322356054,0.005613118638914366,0.1735264552980595,0.010522584089439155,2.134178614680178,2,9,185.46153846153845,468,714,6.802000016145275e-7,2.723047673176753e-6,0.10176933794798516,4.3786004423998674e-5,1.3224957412316733,1.626392989120943,1.6284757318658927,22.63496337106533,1.6315998671461625,274.4977727328026,0,0,7.706472959636198e-6,0,1.0018414847527059e-4,-0.8287857574106245,0.5365930456449391,0.8177319349196878,1.1922948747481694,1.7141537402659095,-0.9740910728473409,1.1545651313876892,1.7455293498507243,2.425178511189893,3.4569962460592825,-0.5382716049382716,-0.0024691358024691024,-0.04172206394428619,0.0016460905349793276,0.0024691358024691024,-0.2279835390946502,-0.03950617283950619,0.25375118708452044,0.45679012345679015,0.8403292181069959,0.002336448598130841,1,0.8847951114306254,1,1,0.024485231683166752,1.156605986108323,1.0639809925252106,1.1594747941186359,1.1613992349351867,1,10,22.769230769230766,40,40,0.0016474464579901153,0.0032948929159802307,0.008870865543023698,0.011532125205930808,0.02471169686985173,0,0,18.692307692307693,14,108,1,2,1.9230769230769231,2,2,2,2,41.923076923076934,2,520,0.013345719597480751,0.024404874900257646,0.13696933281507515,0.07928323560626385,1.1101481033419196,0.16666666666666669,0.3224661576862288,0.3137307177676401,0.3305948267829016,0.3319622706715629,0.125,0.5625,0.6362179487179487,0.8541666666666666,0.875,0.125,0.125,0.41346153846153844,0.6041666666666666,0.875,0.19014171998549345,0.19627216921010518,0.26961020161390287,0.22337756941761566,0.9972594244333288,0.0030679615757714844,1.564660403643457,1.4306140824866722,1.5922720578254004,1.7057866361289453,MSL_T-13_val.csv
0.03920024435341089,0.05983429684776151,0.1522817419549627,0.1889577459546903,0.6467259506411785,2,4,13.71875,12.25,85,0.024860057203787055,0.07299669546257023,0.2812504339091363,0.32685628221680657,1.3024648253555207,2.1322941088015552,2.8318205922693362,68.70645829483252,8.515052601940052,523.3799163822015,-1.0792282537086741,-0.2748075334996551,-0.0190335271327123,0.148883778267043,1.33954429499783,-0.8413217659721361,-0.44038937191066274,0.085504571263745,0.4403893719106632,1.1520040735948307,-1.6073811292788487,-0.8098786421469233,-0.13656913110634403,0.5831152932981926,1.6047463265745412,-0.23338639076800638,0.5368583366494231,0.5160042777556705,0.7357242339832869,0.8261042578591324,-0.37783525666534024,0.3891762833267012,0.5030062425387982,0.7814116593712693,0.8253083963390371,0.0016474464579901153,0.003391917133638988,0.2072563404741726,0.2857142857142857,0.6666666666666666,0.17511411514896238,0.6588876477160113,0.7597750653909549,0.9319789999246835,1.1651410657606152,1,1.75,9.25,7,40,0.09154228855721393,0.2943283582089552,0.328818407960199,0.39970149253731346,0.5060696517412935,2,9.75,72,35,1260,7,10,11.90625,14,18,24,39,699.96875,1504.75,2306,0.9651901791714522,1.6494504192677324,1.7580375196840856,2.021159722877671,2.0954578136455915,0.0026059041657508068,0.0064484204141619286,0.02329989618646187,0.034722222222222224,0.08831833825538182,0.12244897959183673,0.12244897959183673,0.25,0.33163265306122447,0.8775510204081632,0.12244897959183673,0.16326530612244897,0.2857142857142857,0.29591836734693877,0.8775510204081632,0.26136900213845965,0.5936568813934546,0.7003181901952249,0.8812365998442557,0.9889925265800746,0.0023009711818286135,0.14822089362945984,0.3407115140593098,0.452524332426294,0.8743690490948731,OPPORTUNITY_S4-ADL3_val.csv
0,0.09081357284383149,0.18312180824310123,0.2139028614812373,0.767233409438002,2,17.75,923.6923076923073,589,12422,2.7131640348892317e-4,0.23973874465590383,0.4255269321578593,0.46728395457669014,1.6030454579403635,132.5172616773144,205.69101998798905,566.4518708315202,656.4385878398617,3823.325725741122,-0.04096922961392284,-0.004175334950922961,0.03024991137221271,0.006194791513190383,0.38555954696428624,-0.6648965897961328,-0.44397013737111146,-0.05149304640974266,0.24649303967327496,0.5337976616170654,-1.5289834655882464,-0.5079210197838018,-0.13496385679604073,0.10626506193313262,1.9756869610303678,-0.7438809198542805,-0.18506659836065573,-0.1768162393162393,-0.16342213114754098,0.37665072859744986,-0.7180100182149363,-0.5310294285063752,-0.25829742889169116,-0.17751024590163933,0.7439947632058288,1.5549681231534753e-4,4.716342173193064e-4,0.0017325489681751635,0.002546299271292524,0.0027472527472527475,1.019968951755521e-16,0.14505141951439368,0.2517592381489236,0.35041819306761174,0.6991773434717908,1,10,27.5,40,40,0,0.6268287129276484,0.6405279129136362,0.8464592702225765,0.9096032333352309,0,73.75,1288.3076923076924,1384,5050,1,8,12.923076923076925,10,119,231,760,1771.461538461538,1705,8783,1.099713798112553,1.476417296535224,1.5110752915890044,1.6738476845532329,1.9313261220629523,0.0016598762637694278,0.004886176413706322,0.028247922385140477,0.033843537414965985,0.16666666666666669,0.12,0.5800000000000001,0.5946153846153847,0.68,0.88,0.18,0.7,0.6438461538461538,0.7550000000000001,0.88,0.7056042942828349,0.9377278150237258,0.9512229483605363,0.9907030157026749,0.9997757592245944,1.9174759848571778e-4,0.003978762668578644,0.004270071520124254,0.004745753062521515,0.01035437031822876,PSM_val.csv
0.49995215436758655,2.425156554808191,3.93100656742378,5.001769656469236,8.719320078597029,293,331,462,570,626,0.7729426985376268,1.2178719968677363,1.1711083509062041,1.283552031499646,1.344890371519789,113.83158601484409,124.94264691764401,171.50127634835317,206.58492748455635,229.2771011529725,-0.0034396677692032896,-5.30859672868797e-5,-6.995382580986386e-4,5.208978044812545e-7,2.428365016590403e-6,-0.8520321399512722,-0.6165293262131327,-0.2245131218486562,0.09153527794102478,0.7554751439321812,-1.0949173078820036,-0.7104723555164238,-0.44171014387488966,-0.266236237503646,0.3163772804618348,-0.3621007371007371,-0.34582309582309584,0.1821253071253071,0.8691646191646192,0.9183046683046683,0.29391891891891897,0.37315724815724816,0.37113022113022115,0.38697788697788704,0.4250614250614251,0.0033112582781456954,0.0049504950495049506,0.034976763797708234,0.009685230024213076,0.15158924205378974,0.028925368250860423,0.03806792052134299,0.0577930800532145,0.04980185349097336,0.13020915869996272,40,40,40,40,40,0.054087277197295634,0.09342347879532882,0.1494775660725261,0.17086662569145666,0.2624462200368777,335,346,395,466,480,5,9,11,15,15,331,490,500.2,555,612,0.9107355756100937,1.1648265129283795,1.132301234853999,1.1936482646217477,1.2009179537726045,0.005208333333333334,0.036458333333333336,0.053370370370370374,0.07407407407407407,0.1111111111111111,0.125,0.3333333333333333,0.5916666666666667,0.8333333333333334,0.8541666666666666,0.125,0.3333333333333333,0.375,0.4791666666666667,0.5,0.9939859512697901,0.9962804130155996,0.9964314704616695,0.9965149861936419,0.9989790121209232,0.0030679615757714844,0.006135923151542969,0.005522330836388672,0.006135923151542969,0.006135923151542969,room-occupancy_val.csv
0.0018745310020498397,0.006374226577256743,0.03129601387498604,0.051999413197311786,0.08920019952996015,1,6,57.18181818181818,21.5,504,1.2429983767927515e-7,2.6461050854073272e-6,0.01575567050302523,0.010275703009777022,0.08233169693687467,1.628812681028894,1.6307028958585756,2.951873822668968,2.546320093801862,8.59519050201516,-22.413735988739667,0,-2.052226029369431,0,0,-0.2621377412134889,0.3831311545777315,0.9827328065273632,1.6137617211817876,2.217932388104181,-0.6546598351817359,0.8828759033129143,2.017174558830105,3.262384979232871,4.458189208901912,7.473841554559435e-4,0.0016193323368211,0.08289169724147302,0.015321375186846065,0.8340807174887892,-0.8903836571998007,-0.8705779770802192,-0.7845495311863024,-0.8408071748878924,-0.010712506228201302,0.015625,0.29545454545454547,0.6975637052341598,1,1,0.6013276397530386,0.8705700593858918,1.0034497861997376,1.1564295637158948,1.1581659454201618,1,6,14.90909090909091,20.5,40,7.4757039621231e-4,0.00274109145277847,0.0067281335659107894,0.01046598554697234,0.016446548716670818,4,13,68.90909090909092,41,504,2,2,2,2,2,2,2,60.27272727272728,7.5,621,0,0.008575777367327892,0.05590342712420375,0.06654353060762512,0.20409828736998392,0.2801834785170222,0.3236645498840027,0.3213051942040062,0.3325033619141313,0.33333333333333337,0.12244897959183673,0.24489795918367346,0.4935064935064935,0.7346938775510204,0.7551020408163265,0.12244897959183673,0.3163265306122449,0.5565862708719852,0.8061224489795918,0.8163265306122449,0.19366850321943174,0.1987253799385104,0.3597325931520414,0.4408644998101911,0.8626882693768404,0.13038836697028808,0.9295923574587598,1.1684750019722394,1.5677283652192284,1.5846021538859718,SMAP_G-7_val.csv
0.0038785513118945116,0.028406536929938015,0.18095182141841407,0.1215401155365023,1.8834524030418875,1,3,43.54545454545454,19,511,9.2752575006654e-8,6.902525897458776e-4,0.16528926193872862,0.10681488248246739,1.2701625435929063,1.5251521454763584,1.7061802660540337,31.81643037860234,15.349119799788635,411.1811712355738,-12.768368748706758,-0.27094438816629274,-0.4419763607638136,0.097793489694296007,3.5288498119943394,-0.6545374737409743,0.12736150410125052,0.5343784264022653,0.9081426700502976,2.848737320527225,-0.7747950517284399,0.5760854881720677,1.2723095342638322,1.8607207581295055,5.714919450120753,-0.6883749239196592,-0.0249543517954961,-0.008917538132389028,0.14090079123554466,0.28910529519172257,-0.9017041996348144,-0.4863055386488131,-0.1819703424998617,0.03590992087644551,0.9363968350578211,0.0027247956403269754,0.006060606060606061,0.21707444222590308,0.07692307692307693,1,0.07549851348446719,0.7437796341670536,0.8438599171245369,1.112591130498947,1.1990702843376482,1,3,12.90909090909091,18,40,6.088280060882801e-4,0.1461187214611872,0.3802776624694433,0.6097412480974125,0.9546423135464231,0,4,32.06060606060606,29,333,2,3,7.818181818181817,9,47,2,16,198.90909090909088,448,1095,0.005538397232948736,1.039125866035974,1.3328506184660691,1.9111102587639046,2.1638146223946144,0.0018534471506513176,0.00935374149659864,0.09261716530604146,0.1111111111111111,0.33282622377595367,0.12244897959183673,0.3877551020408163,0.6258503401360545,0.8775510204081632,0.8775510204081632,0.12244897959183673,0.20408163265306123,0.536178107606679,0.8367346938775511,0.8775510204081632,0.11127801970161018,0.26722511541678434,0.5314629453439828,0.7500689590305369,0.997417375803074,0.0015339807878857422,0.09357282806103027,0.7623884515792139,1.380582709097168,1.9052041385540919,SMD_machine-1-2_val.csv
0.3592554327572092,0.4548505025094548,0.5504455722617004,0.6460406420139461,0.7416357117661917,17,18.5,20,21.5,23,0.16754295447107675,0.21577866805063664,0.2640143816301965,0.3122500952097564,0.36048580878931624,5.647229689127956,6.176838980898685,6.706448272669414,7.236057564440143,7.765666856210872,-0.08850884338666272,-0.06858953228927087,-0.04867022119187899,-0.028750910094487128,-0.008831598997095264,-0.30219666387838684,-0.08075871850607808,0.1406792268662307,0.36211717223853945,0.5835551176108482,-0.7106608748046093,-0.5534485333396033,-0.39623619187459724,-0.23902385040959123,-0.08181150894458522,0.010280000000000067,0.02180000000000004,0.033320000000000016,0.04483999999999999,0.056359999999999966,0.019519999999999982,0.022889999999999966,0.02625999999999995,0.029629999999999934,0.03299999999999992,0.11764705882352941,0.19934640522875816,0.28104575163398693,0.3627450980392157,0.4444444444444444,0.5719139034131167,0.5804697477175073,0.5890255920218979,0.5975814363262884,0.606137280630679,8,10,12,14,16,0.7075483019320773,0.7278391135645426,0.7481299251970079,0.7684207368294732,0.7887115484619385,35,41.5,48,54.5,61,20,20.75,21.5,22.25,23,71,75.5,80,84.5,89,1.597840154309491,1.612241139649384,1.626642124989277,1.6410431103291705,1.6554440956690635,0.0017088558779520878,0.0026303450764998374,0.0035518342750475874,0.004473323473595337,0.0053948126721430865,0.7,0.71,0.72,0.73,0.74,0.22,0.24,0.26,0.27999999999999997,0.3,0.8762644712613309,0.8931736851981573,0.9100828991349839,0.9269921130718103,0.9439013270086367,0.15454856437948852,0.16777914867500304,0.1810097329705176,0.1942403172660321,0.20747090156154663,SVDB_892_val.csv
1.8918189648555936e-4,0.11156355577075412,0.12490356520465397,0.16549926226524353,0.20658460560282368,1,1,440.45945945945937,2,15922,1.5629558424535017e-8,0.009664762303402564,0.0642306252491016,0.02123836928131811,1.207593024002961,1.6317254670281023,1.6589565045017642,222.9277298577964,1.6969298844429215,4449.186449928132,-0.2789092778897381,-0.01168367902758186,0.07336787018117448,0.01342042815723755,2.936237665026719,-1.1431145449640279,-0.4296452570701398,0.10333170662661781,0.2639007830874156,4.461141507627185,-2.095103178556741,-0.3523215937842671,0.44064866143312753,0.4614078542455815,8.933463821037895,-0.75175,-0.11891666666666667,0.01340033783783784,0.08904166666666669,0.6920833333333334,-0.67725,-0.1302916666666667,0.005763513513513512,0.13983333333333325,0.9898750000000001,1.2367054167697255e-4,2.5673940949935817e-4,0.059658957065966654,0.0012315270935960591,1,0.04288092948227506,1.0952926692488563,0.9944618506160553,1.124563953883631,1.1473305056820966,1,1,8.108108108108105,6,40,8.333680570023751e-5,0.6468186174423934,0.6427328616169818,0.884578524105171,0.8924121838409934,0,4,73.08108108108111,9,1000,2,6,9.324324324324325,9,61,2,60,861.6756756756757,96,11607,0,1.9166682939692519,1.7728856697863833,2.1937270622910394,2.1963752239831074,0.003327546296296296,0.015873015873015872,0.08535829829003513,0.07407407407407407,0.33333333333333337,0.14,0.34,0.3972972972972973,0.38,0.88,0.16,0.42,0.4383783783783784,0.46,0.72,0.20250802184564912,0.23634883496128772,0.35892987185197084,0.2708875279920935,0.9990517347436801,1.9174759848571778e-4,1.4097283440669972,1.2450171569677655,1.5046434053174274,1.7585172257125177,swan_sf_val.csv
