FileName,Rec_1,Rec_2,Rec_3,RunTimeSeconds
Exathlon_3_5_1000000_89_test.csv,MCD,AutoEncoder,Donut,0.5889391899108887
Exathlon_4_1_100000_61_test.csv,OFA,MCD,OmniAnomaly,5.477910041809082
Exathlon_4_5_1000000_90_test.csv,OmniAnomaly,MCD,PCA,0.2804579734802246
Exathlon_5_1_100000_63_test.csv,OFA,MCD,OmniAnomaly,4.294782876968384
Exathlon_5_1_100000_64_test.csv,MCD,OmniAnomaly,PCA,4.059152126312256
Exathlon_5_1_500000_62_test.csv,KMeansAD,CNN,ALLM4TS,4.624099969863892
Exathlon_5_2_1000000_72_test.csv,OmniAnomaly,PCA,MCD,0.18493294715881348
Exathlon_5_4_1000000_82_test.csv,OFA,MCD,OmniAnomaly,0.33084797859191895
Exathlon_5_5_1000000_91_test.csv,MCD,OmniAnomaly,PCA,4.743095874786377
Exathlon_5_5_1000000_92_test.csv,MCD,CNN,LOF,0.30843091011047363
Exathlon_6_1_500000_65_test.csv,KMeansAD,AutoEncoder,RobustPCA,5.291325092315674
Exathlon_6_3_200000_76_test.csv,OmniAnomaly,MCD,PCA,5.01809287071228
Exathlon_6_5_1000000_93_test.csv,OmniAnomaly,MCD,PCA,0.27797698974609375
Exathlon_8_3_200000_73_test.csv,MCD,OmniAnomaly,PCA,4.969618797302246
Exathlon_8_4_1000000_77_test.csv,OmniAnomaly,PCA,MCD,5.258259057998657
Exathlon_8_5_1000000_83_test.csv,MCD,AutoEncoder,ALLM4TS,0.5419788360595703
Exathlon_9_2_1000000_66_test.csv,OmniAnomaly,PCA,KMeansAD,0.5800919532775879
Exathlon_9_3_500000_74_test.csv,OmniAnomaly,MCD,PCA,5.149850845336914
Exathlon_9_4_1000000_78_test.csv,OmniAnomaly,PCA,MCD,5.203151226043701
Exathlon_9_5_1000000_84_test.csv,OmniAnomaly,PCA,MCD,0.5479018688201904
GECCO_water_quality_test.csv,OmniAnomaly,PCA,MCD,2.4227969646453857
Genesis_test.csv,OFA,ALLM4TS,RobustPCA,1.0709810256958008
GHL_17_Lev_fault_Temp_corr_seed_57_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,4.041106939315796
GHL_18_Lev_fault_Temp_corr_seed_59_vars_23_test.csv,RobustPCA,KMeansAD,AutoEncoder,3.982893943786621
GHL_19_Lev_fault_Temp_corr_seed_62_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,4.150418996810913
GHL_20_Lev_fault_Temp_corr_seed_67_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,4.195055961608887
GHL_21_Lev_fault_Temp_corr_seed_73_vars_23_test.csv,RobustPCA,AutoEncoder,HBOS,4.0367748737335205
GHL_22_Lev_fault_Temp_corr_seed_777_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,4.020421981811523
GHL_23_Lev_fault_Temp_corr_seed_79_vars_23_test.csv,RobustPCA,KMeansAD,AutoEncoder,4.041845083236694
GHL_24_Lev_fault_Temp_corr_seed_83_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,4.032464981079102
GHL_41_Lev_corr_Temp_fault_seed_181_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,4.16288685798645
GHL_43_Lev_corr_Temp_fault_seed_189_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,4.297300100326538
GHL_44_Lev_corr_Temp_fault_seed_190_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,3.9800829887390137
GHL_45_Lev_corr_Temp_fault_seed_193_vars_23_test.csv,RobustPCA,AutoEncoder,HBOS,4.060419082641602
GHL_46_Lev_corr_Temp_fault_seed_194_vars_23_test.csv,RobustPCA,KMeansAD,AutoEncoder,4.046522855758667
GHL_47_Lev_corr_Temp_fault_seed_197_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,4.029000997543335
GHL_48_Lev_corr_Temp_fault_seed_199_vars_23_test.csv,RobustPCA,AutoEncoder,KMeansAD,4.143932104110718
GutenTAG_0_test.csv,OFA,MCD,OmniAnomaly,1.338541030883789
GutenTAG_1_test.csv,MCD,OmniAnomaly,PCA,1.6047301292419434
GutenTAG_10_test.csv,MCD,OFA,OmniAnomaly,1.7768700122833252
GutenTAG_11_test.csv,OFA,MCD,OmniAnomaly,1.4729130268096924
GutenTAG_12_test.csv,OFA,KMeansAD,ALLM4TS,1.4071741104125977
GutenTAG_13_test.csv,MCD,OmniAnomaly,PCA,1.5385410785675049
GutenTAG_14_test.csv,OmniAnomaly,MCD,PCA,1.380199909210205
GutenTAG_15_test.csv,OmniAnomaly,PCA,MCD,1.4340660572052002
GutenTAG_16_test.csv,MCD,OFA,OmniAnomaly,1.8297910690307617
GutenTAG_17_test.csv,MCD,OmniAnomaly,PCA,1.562549114227295
GutenTAG_18_test.csv,OFA,MCD,OmniAnomaly,1.9607279300689697
GutenTAG_19_test.csv,OmniAnomaly,MCD,PCA,1.5581040382385254
GutenTAG_2_test.csv,OmniAnomaly,PCA,MCD,1.4593229293823242
GutenTAG_20_test.csv,OmniAnomaly,PCA,MCD,1.336634874343872
GutenTAG_21_test.csv,MCD,OmniAnomaly,PCA,1.4566731452941895
GutenTAG_22_test.csv,OmniAnomaly,MCD,PCA,1.4892680644989014
GutenTAG_23_test.csv,OmniAnomaly,MCD,PCA,1.6426081657409668
GutenTAG_24_test.csv,MCD,OmniAnomaly,PCA,1.3698549270629883
GutenTAG_25_test.csv,OFA,MCD,OmniAnomaly,1.3802878856658936
GutenTAG_26_test.csv,OmniAnomaly,MCD,PCA,1.3859260082244873
GutenTAG_27_test.csv,MCD,OFA,OmniAnomaly,1.3563170433044434
GutenTAG_28_test.csv,MCD,OmniAnomaly,PCA,1.366576910018921
GutenTAG_29_test.csv,OFA,MCD,OmniAnomaly,1.4544730186462402
GutenTAG_3_test.csv,MCD,OmniAnomaly,PCA,1.493622064590454
GutenTAG_4_test.csv,MCD,OmniAnomaly,PCA,1.382638931274414
GutenTAG_5_test.csv,OFA,MCD,OmniAnomaly,1.3975448608398438
GutenTAG_6_test.csv,MCD,OmniAnomaly,PCA,1.550096035003662
GutenTAG_7_test.csv,MCD,OmniAnomaly,PCA,1.440317153930664
GutenTAG_8_test.csv,MCD,OmniAnomaly,PCA,1.32816481590271
GutenTAG_9_test.csv,MCD,OmniAnomaly,PCA,1.3532490730285645
metro_traffic-volume_test.csv,MCD,AutoEncoder,ALLM4TS,1.1827681064605713
MITDB_100_test.csv,OmniAnomaly,PCA,KMeansAD,1.1446950435638428
MITDB_101_test.csv,OmniAnomaly,PCA,MCD,1.1535730361938477
MITDB_102_test.csv,OmniAnomaly,PCA,MCD,1.1023221015930176
MITDB_103_test.csv,OmniAnomaly,PCA,KMeansAD,1.0752229690551758
MITDB_104_test.csv,OmniAnomaly,PCA,KMeansAD,1.080793857574463
MITDB_105_test.csv,OmniAnomaly,PCA,MCD,1.1084418296813965
MITDB_106_test.csv,OmniAnomaly,PCA,MCD,1.1024539470672607
MITDB_107_test.csv,OmniAnomaly,PCA,MCD,1.223376989364624
MITDB_108_test.csv,OmniAnomaly,PCA,MCD,1.07047700881958
MITDB_109_test.csv,OmniAnomaly,PCA,MCD,1.0765070915222168
MITDB_111_test.csv,OmniAnomaly,PCA,MCD,1.1018779277801514
MITDB_112_test.csv,PCA,MCD,ALLM4TS,1.095149040222168
MITDB_113_test.csv,OFA,KMeansAD,ALLM4TS,1.0699520111083984
MITDB_114_test.csv,OmniAnomaly,PCA,MCD,1.0867118835449219
MITDB_115_test.csv,OmniAnomaly,PCA,MCD,1.040412187576294
MITDB_116_test.csv,OmniAnomaly,PCA,MCD,1.1017539501190186
MITDB_117_test.csv,OmniAnomaly,PCA,MCD,1.0026350021362305
MITDB_118_test.csv,OmniAnomaly,PCA,KMeansAD,1.0241901874542236
MITDB_119_test.csv,OmniAnomaly,PCA,KMeansAD,1.0382988452911377
MITDB_121_test.csv,OmniAnomaly,PCA,KMeansAD,1.0477850437164307
MITDB_122_test.csv,OmniAnomaly,PCA,MCD,1.054441213607788
MITDB_123_test.csv,OmniAnomaly,PCA,KMeansAD,1.0346109867095947
MITDB_124_test.csv,OmniAnomaly,PCA,MCD,1.0588979721069336
MITDB_200_test.csv,OmniAnomaly,PCA,MCD,1.080928087234497
MITDB_201_test.csv,OmniAnomaly,KMeansAD,ALLM4TS,1.0645689964294434
MITDB_202_test.csv,OmniAnomaly,PCA,MCD,1.1183841228485107
MITDB_203_test.csv,OmniAnomaly,PCA,MCD,1.1297848224639893
MITDB_205_test.csv,OmniAnomaly,PCA,KMeansAD,1.123211145401001
MITDB_207_test.csv,OmniAnomaly,PCA,MCD,1.2290010452270508
MITDB_208_test.csv,OmniAnomaly,KMeansAD,ALLM4TS,1.0510499477386475
MITDB_209_test.csv,OmniAnomaly,PCA,KMeansAD,1.0498061180114746
MITDB_210_test.csv,OmniAnomaly,PCA,KMeansAD,1.2008697986602783
MITDB_212_test.csv,OmniAnomaly,PCA,MCD,1.0541388988494873
MITDB_213_test.csv,OmniAnomaly,PCA,MCD,1.0691637992858887
MITDB_214_test.csv,OmniAnomaly,PCA,MCD,1.0645320415496826
MITDB_215_test.csv,OmniAnomaly,PCA,MCD,1.118222951889038
MITDB_217_test.csv,OmniAnomaly,PCA,KMeansAD,1.1141390800476074
MITDB_219_test.csv,OmniAnomaly,PCA,MCD,1.1483221054077148
MITDB_220_test.csv,OFA,MCD,ALLM4TS,1.072087049484253
MITDB_221_test.csv,OmniAnomaly,PCA,MCD,1.070950984954834
MITDB_222_test.csv,OmniAnomaly,PCA,KMeansAD,1.1029210090637207
MITDB_223_test.csv,OmniAnomaly,PCA,MCD,1.088115930557251
MITDB_228_test.csv,OmniAnomaly,PCA,MCD,1.10847806930542
MITDB_230_test.csv,OmniAnomaly,PCA,KMeansAD,1.0809509754180908
MITDB_232_test.csv,OmniAnomaly,PCA,KMeansAD,1.0902049541473389
MITDB_233_test.csv,OmniAnomaly,PCA,KMeansAD,1.0990960597991943
MITDB_234_test.csv,OmniAnomaly,PCA,MCD,1.0530080795288086
MSL_C-1_test.csv,PCA,OmniAnomaly,KMeansAD,0.20886898040771484
MSL_C-2_test.csv,PCA,OmniAnomaly,KMeansAD,0.20297908782958984
MSL_D-14_test.csv,KMeansAD,PCA,OmniAnomaly,0.4137730598449707
MSL_D-15_test.csv,IForest,KMeansAD,ALLM4TS,0.31518101692199707
MSL_D-16_test.csv,IForest,KMeansAD,ALLM4TS,0.218156099319458
MSL_F-4_test.csv,IForest,KMeansAD,LOF,0.25040578842163086
MSL_F-5_test.csv,IForest,KMeansAD,LOF,0.27066802978515625
MSL_F-7_test.csv,KMeansAD,PCA,OmniAnomaly,0.4412200450897217
MSL_F-8_test.csv,IForest,KMeansAD,ALLM4TS,0.22314691543579102
MSL_M-1_test.csv,IForest,KMeansAD,Donut,0.1861729621887207
MSL_M-2_test.csv,IForest,KMeansAD,ALLM4TS,0.18781781196594238
MSL_M-3_test.csv,IForest,KMeansAD,ALLM4TS,0.20142292976379395
MSL_M-4_test.csv,IForest,KMeansAD,ALLM4TS,0.17264294624328613
MSL_M-5_test.csv,KMeansAD,PCA,OmniAnomaly,0.2075960636138916
MSL_M-6_test.csv,IForest,KMeansAD,ALLM4TS,0.2332592010498047
MSL_M-7_test.csv,IForest,KMeansAD,ALLM4TS,0.1923978328704834
MSL_P-10_test.csv,IForest,MCD,ALLM4TS,0.9672200679779053
MSL_P-11_test.csv,IForest,KMeansAD,ALLM4TS,0.31078410148620605
MSL_P-14_test.csv,IForest,MCD,ALLM4TS,0.9154689311981201
MSL_P-15_test.csv,IForest,KMeansAD,LOF,0.23278403282165527
MSL_S-2_test.csv,KMeansAD,PCA,OmniAnomaly,0.16653704643249512
MSL_T-12_test.csv,IForest,KMeansAD,ALLM4TS,0.2364039421081543
MSL_T-13_test.csv,IForest,KMeansAD,Donut,0.14424800872802734
MSL_T-4_test.csv,IForest,KMeansAD,ALLM4TS,0.21928191184997559
MSL_T-5_test.csv,KMeansAD,PCA,OmniAnomaly,0.18866491317749023
MSL_T-8_test.csv,KMeansAD,PCA,OmniAnomaly,0.13596701622009277
MSL_T-9_test.csv,IForest,KMeansAD,ALLM4TS,0.16643309593200684
OPPORTUNITY_S1-ADL2_test.csv,PCA,KMeansAD,ALLM4TS,7.9381818771362305
OPPORTUNITY_S1-ADL3_test.csv,PCA,KMeansAD,ALLM4TS,8.06138801574707
OPPORTUNITY_S1-ADL4_test.csv,PCA,KMeansAD,ALLM4TS,8.035444974899292
OPPORTUNITY_S1-ADL5_test.csv,PCA,KMeansAD,ALLM4TS,7.521391868591309
OPPORTUNITY_S2-ADL1_test.csv,PCA,KMeansAD,ALLM4TS,8.01374101638794
OPPORTUNITY_S2-ADL2_test.csv,PCA,KMeansAD,ALLM4TS,7.693233013153076
OPPORTUNITY_S3-ADL3_test.csv,PCA,KMeansAD,ALLM4TS,6.447066068649292
OPPORTUNITY_S3-ADL4_test.csv,PCA,KMeansAD,ALLM4TS,6.682273864746094
OPPORTUNITY_S3-ADL5_test.csv,PCA,KMeansAD,ALLM4TS,6.488522052764893
OPPORTUNITY_S4-ADL2_test.csv,PCA,KMeansAD,ALLM4TS,7.163053035736084
OPPORTUNITY_S4-ADL3_test.csv,PCA,KMeansAD,ALLM4TS,6.059035062789917
OPPORTUNITY_S4-ADL4_test.csv,PCA,KMeansAD,ALLM4TS,5.249140977859497
OPPORTUNITY_S4-ADL5_test.csv,PCA,KMeansAD,ALLM4TS,7.718108892440796
PSM_test.csv,OmniAnomaly,PCA,MCD,7.2233240604400635
room-occupancy_0_test.csv,KMeansAD,ALLM4TS,AutoEncoder,0.12264299392700195
room-occupancy_1_test.csv,KMeansAD,OFA,ALLM4TS,0.2587859630584717
room-occupancy_test.csv,KMeansAD,ALLM4TS,AutoEncoder,0.22436308860778809
SMAP_A-1_test.csv,IForest,MCD,ALLM4TS,1.3328700065612793
SMAP_A-2_test.csv,IForest,KMeansAD,ALLM4TS,0.7834928035736084
SMAP_A-3_test.csv,IForest,KMeansAD,ALLM4TS,1.0526401996612549
SMAP_A-4_test.csv,IForest,KMeansAD,ALLM4TS,0.7876148223876953
SMAP_A-5_test.csv,OmniAnomaly,PCA,KMeansAD,0.16889476776123047
SMAP_A-6_test.csv,PCA,OmniAnomaly,KMeansAD,0.11189079284667969
SMAP_A-7_test.csv,MCD,IForest,ALLM4TS,0.625931978225708
SMAP_A-8_test.csv,MCD,IForest,ALLM4TS,0.6578660011291504
SMAP_A-9_test.csv,IForest,KMeansAD,ALLM4TS,0.696012020111084
SMAP_B-1_test.csv,MCD,IForest,ALLM4TS,0.6026449203491211
SMAP_D-1_test.csv,IForest,MCD,ALLM4TS,1.5439000129699707
SMAP_D-11_test.csv,MCD,IForest,Donut,0.43529701232910156
SMAP_D-12_test.csv,MCD,IForest,ALLM4TS,0.5243611335754395
SMAP_D-13_test.csv,IForest,MCD,ALLM4TS,0.6613268852233887
SMAP_D-2_test.csv,IForest,MCD,ALLM4TS,1.2808599472045898
SMAP_D-3_test.csv,IForest,KMeansAD,ALLM4TS,1.2026190757751465
SMAP_D-4_test.csv,IForest,KMeansAD,ALLM4TS,1.3155910968780518
SMAP_D-5_test.csv,IForest,MCD,ALLM4TS,0.8474409580230713
SMAP_D-6_test.csv,IForest,MCD,ALLM4TS,0.9671611785888672
SMAP_D-7_test.csv,IForest,MCD,ALLM4TS,1.0284020900726318
SMAP_D-8_test.csv,IForest,MCD,ALLM4TS,0.7336819171905518
SMAP_D-9_test.csv,MCD,IForest,ALLM4TS,0.5575730800628662
SMAP_E-1_test.csv,IForest,MCD,ALLM4TS,1.6672520637512207
SMAP_E-10_test.csv,IForest,MCD,ALLM4TS,1.506767988204956
SMAP_E-11_test.csv,IForest,KMeansAD,ALLM4TS,1.8401110172271729
SMAP_E-12_test.csv,IForest,KMeansAD,ALLM4TS,1.5476188659667969
SMAP_E-13_test.csv,IForest,MCD,ALLM4TS,1.314702033996582
SMAP_E-2_test.csv,IForest,MCD,ALLM4TS,1.5538139343261719
SMAP_E-3_test.csv,IForest,MCD,ALLM4TS,1.417114019393921
SMAP_E-4_test.csv,IForest,MCD,ALLM4TS,1.4939038753509521
SMAP_E-5_test.csv,IForest,MCD,ALLM4TS,1.4734411239624023
SMAP_E-6_test.csv,IForest,MCD,ALLM4TS,1.4805641174316406
SMAP_E-7_test.csv,IForest,MCD,ALLM4TS,1.445152997970581
SMAP_E-8_test.csv,IForest,MCD,ALLM4TS,1.4834771156311035
SMAP_E-9_test.csv,IForest,MCD,ALLM4TS,1.4186820983886719
SMAP_F-1_test.csv,PCA,OmniAnomaly,KMeansAD,0.7982947826385498
SMAP_F-2_test.csv,MCD,IForest,ALLM4TS,0.9123189449310303
SMAP_F-3_test.csv,IForest,MCD,ALLM4TS,1.4238781929016113
SMAP_G-1_test.csv,IForest,KMeansAD,ALLM4TS,1.1400089263916016
SMAP_G-2_test.csv,IForest,KMeansAD,ALLM4TS,0.8200030326843262
SMAP_G-3_test.csv,IForest,KMeansAD,ALLM4TS,0.7976140975952148
SMAP_G-4_test.csv,KMeansAD,PCA,OmniAnomaly,0.22771716117858887
SMAP_G-6_test.csv,KMeansAD,IForest,LOF,0.7188639640808105
SMAP_G-7_test.csv,OmniAnomaly,PCA,KMeansAD,0.1106269359588623
SMAP_P-1_test.csv,OmniAnomaly,PCA,KMeansAD,1.0545508861541748
SMAP_P-2_test.csv,IForest,MCD,ALLM4TS,1.3895130157470703
SMAP_P-3_test.csv,IForest,MCD,ALLM4TS,1.4733729362487793
SMAP_P-4_test.csv,MCD,IForest,ALLM4TS,0.54726409912109375
SMAP_P-7_test.csv,OmniAnomaly,PCA,KMeansAD,0.3547830581665039
SMAP_R-1_test.csv,IForest,KMeansAD,ALLM4TS,0.33495402336120605
SMAP_S-1_test.csv,IForest,KMeansAD,ALLM4TS,0.7448198795318604
SMAP_T-1_test.csv,MCD,IForest,ALLM4TS,0.9558010101318359
SMAP_T-2_test.csv,MCD,IForest,ALLM4TS,0.9195981025695801
SMAP_T-3_test.csv,MCD,IForest,ALLM4TS,0.7360880374908447
SMD_machine-1-2_test.csv,KMeansAD,CNN,LOF,0.8937041759490967
SMD_machine-1-3_test.csv,OmniAnomaly,PCA,MCD,3.660520076751709
SMD_machine-1-4_test.csv,OmniAnomaly,PCA,KMeansAD,2.3213961124420166
SMD_machine-1-6_test.csv,OmniAnomaly,MCD,PCA,5.913158893585205
SMD_machine-1-7_test.csv,OmniAnomaly,PCA,MCD,5.457441091537476
SMD_machine-1-8_test.csv,OmniAnomaly,PCA,MCD,5.7133519649505615
SMD_machine-2-1_test.csv,OmniAnomaly,PCA,MCD,2.9712748527526855
SMD_machine-2-2_test.csv,OmniAnomaly,PCA,MCD,0.8730027675628662
SMD_machine-2-3_test.csv,MCD,CNN,LOF,3.2862939834594727
SMD_machine-2-4_test.csv,OmniAnomaly,PCA,MCD,5.239936828613281
SMD_machine-2-5_test.csv,OmniAnomaly,PCA,MCD,4.993391036987305
SMD_machine-2-7_test.csv,OmniAnomaly,PCA,MCD,5.232836961746216
SMD_machine-2-9_test.csv,OmniAnomaly,KMeansAD,ALLM4TS,2.249643087387085
SMD_machine-3-10_test.csv,OmniAnomaly,PCA,MCD,4.946311950683594
SMD_machine-3-2_test.csv,OmniAnomaly,PCA,MCD,2.954922914505005
SMD_machine-3-3_test.csv,OmniAnomaly,MCD,PCA,6.018548011779785
SMD_machine-3-5_test.csv,KMeansAD,CNN,LOF,2.1750710010528564
SMD_machine-3-6_test.csv,OmniAnomaly,PCA,MCD,3.0257811546325684
SVDB_800_test.csv,OmniAnomaly,PCA,MCD,0.7557029724121094
SVDB_801_test.csv,OmniAnomaly,PCA,MCD,0.7627959251403809
SVDB_802_test.csv,OmniAnomaly,PCA,KMeansAD,0.7650470733642578
SVDB_803_test.csv,OmniAnomaly,PCA,KMeansAD,0.7357039451599121
SVDB_804_test.csv,OmniAnomaly,PCA,KMeansAD,0.7131800651550293
SVDB_805_test.csv,OmniAnomaly,PCA,MCD,0.826225996017456
SVDB_806_test.csv,PCA,OmniAnomaly,KMeansAD,0.7460291385650635
SVDB_807_test.csv,OmniAnomaly,MCD,PCA,0.7491958141326904
SVDB_808_test.csv,OmniAnomaly,PCA,MCD,0.7558560371398926
SVDB_809_test.csv,OmniAnomaly,PCA,KMeansAD,0.8013989925384521
SVDB_810_test.csv,OmniAnomaly,PCA,KMeansAD,0.7031660079956055
SVDB_811_test.csv,OmniAnomaly,PCA,MCD,0.7473769187927246
SVDB_812_test.csv,OmniAnomaly,PCA,MCD,0.7587289810180664
SVDB_820_test.csv,OmniAnomaly,PCA,KMeansAD,0.7349808216094971
SVDB_821_test.csv,OmniAnomaly,PCA,MCD,0.7473080158233643
SVDB_822_test.csv,OmniAnomaly,PCA,KMeansAD,0.7017738819122314
SVDB_823_test.csv,OFA,KMeansAD,ALLM4TS,0.7329270839691162
SVDB_824_test.csv,PCA,KMeansAD,ALLM4TS,0.8161380290985107
SVDB_825_test.csv,OmniAnomaly,PCA,MCD,0.7726559638977051
SVDB_826_test.csv,OmniAnomaly,KMeansAD,ALLM4TS,0.7479560375213623
SVDB_827_test.csv,OmniAnomaly,PCA,MCD,0.6962308883666992
SVDB_828_test.csv,PCA,KMeansAD,ALLM4TS,0.7152221202850342
SVDB_829_test.csv,PCA,KMeansAD,ALLM4TS,0.7363369464874268
SVDB_840_test.csv,OmniAnomaly,PCA,KMeansAD,0.7490038871765137
SVDB_841_test.csv,OmniAnomaly,PCA,MCD,0.7210609912872314
SVDB_842_test.csv,OmniAnomaly,PCA,KMeansAD,0.7365529537200928
SVDB_843_test.csv,OmniAnomaly,PCA,KMeansAD,0.7745440006256104
SVDB_844_test.csv,PCA,KMeansAD,ALLM4TS,0.7340388298034668
SVDB_845_test.csv,OmniAnomaly,PCA,MCD,0.72275710105896
SVDB_846_test.csv,OmniAnomaly,PCA,KMeansAD,0.8054220676422119
SVDB_847_test.csv,OmniAnomaly,PCA,MCD,0.7646598815917969
SVDB_848_test.csv,PCA,KMeansAD,ALLM4TS,0.7344920635223389
SVDB_849_test.csv,OmniAnomaly,PCA,MCD,0.7672629356384277
SVDB_850_test.csv,OmniAnomaly,PCA,KMeansAD,0.7190489768981934
SVDB_851_test.csv,OmniAnomaly,PCA,KMeansAD,0.6981830596923828
SVDB_852_test.csv,OmniAnomaly,PCA,KMeansAD,0.7713098526000977
SVDB_853_test.csv,OmniAnomaly,PCA,MCD,0.7577810287475586
SVDB_854_test.csv,OmniAnomaly,PCA,KMeansAD,0.7078778743743896
SVDB_855_test.csv,OmniAnomaly,MCD,PCA,0.7607929706573486
SVDB_856_test.csv,OmniAnomaly,PCA,KMeansAD,0.7213430404663086
SVDB_857_test.csv,OmniAnomaly,PCA,MCD,0.7407941818237305
SVDB_858_test.csv,OmniAnomaly,PCA,KMeansAD,0.7479948997497559
SVDB_859_test.csv,OmniAnomaly,PCA,MCD,0.7646667957305908
SVDB_860_test.csv,OmniAnomaly,PCA,MCD,0.73921799659729
SVDB_861_test.csv,OmniAnomaly,PCA,MCD,0.7400510311126709
SVDB_862_test.csv,OmniAnomaly,PCA,MCD,0.74605393409729
SVDB_863_test.csv,OmniAnomaly,PCA,MCD,0.7151858806610107
SVDB_864_test.csv,OmniAnomaly,PCA,MCD,0.7325091361999512
SVDB_865_test.csv,OmniAnomaly,PCA,MCD,0.7465171813964844
SVDB_866_test.csv,OmniAnomaly,PCA,KMeansAD,0.7303500175476074
